DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,1995,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,1996,5.76,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,1997,6.08,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,1998,6.51,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,1999,6.61,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2000,7.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2001,7.46,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2002,7.49,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2003,7.58,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2004,7.59,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2005,6.92,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2006,6.43,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2007,6.37,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2008,5.95,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2009,6.36,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2010,6.07,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2011,6.01,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2012,6.85,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2013,6.08,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2014,6.26,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2015,6.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2016,6.35,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2017,6.47,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2018,6.73,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2019,6.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2020,5.07,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Croatia,2021,5.98,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1975,11.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1976,10.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1977,10.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1978,10.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1979,10.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1980,10.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1981,10.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1982,10.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1983,10.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1984,10.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1985,11.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1986,11.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1987,11.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1988,11.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1989,11.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1990,13.17,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1991,13.27,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1992,13.75,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1993,13.44,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1994,9.80,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1995,9.87,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1996,9.85,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1997,10.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1998,9.93,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,1999,10.24,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2000,10.45,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2001,10.46,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2002,10.96,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2003,11.25,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2004,11.55,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2005,11.84,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2006,11.85,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2007,9.96,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2008,10.38,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2009,10.98,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2010,10.98,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2011,11.14,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2012,11.08,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2013,11.05,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2014,11.09,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2015,11.07,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2016,11.06,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2017,10.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2018,10.66,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2019,10.73,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2020,9.43,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Hungary,2021,9.45,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Ireland,2007,3.28,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Ireland,2010,3.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Ireland,2015,5.70,bd
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Ireland,2016,5.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Ireland,2017,5.72,de
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Ireland,2018,5.04,de
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Ireland,2019,5.76,de
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1989,5.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1990,5.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1991,5.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1992,4.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1993,4.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1994,4.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1995,5.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1996,5.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1997,5.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1998,5.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,1999,5.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2000,5.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2001,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2002,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2003,6.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2004,6.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2005,6.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2006,6.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2007,6.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2008,6.40,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2009,6.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2010,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2011,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2012,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2013,6.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Iceland,2014,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,1991,6.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,1994,6.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,1999,6.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2000,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2005,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2013,6.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2014,9.80,be
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2015,9.60,e
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2016,9.90,e
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2017,10.10,e
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2018,10.30,e
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2019,10.40,e
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2020,5.20,e
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Italy,2021,5.30,e
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2009,9.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2010,9.10,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2011,9.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2012,9.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2014,8.20,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2015,8.10,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2016,8.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2017,9.00,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2018,10.30,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2019,10.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2020,8.50,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Liechtenstein,2021,8.70,d
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1980,9.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1985,13.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1986,10.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1987,9.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1988,9.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1989,8.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1990,9.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1991,9.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1992,8.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1993,8.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1994,7.70,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1995,7.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1996,7.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1997,7.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1998,7.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,1999,6.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2000,6.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2001,6.63,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2002,6.48,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2003,6.56,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2004,6.73,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2005,6.96,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2006,6.83,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2007,7.15,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2008,7.31,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2009,7.23,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2010,7.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2011,7.65,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2012,7.98,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2013,8.11,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2014,8.63,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2015,8.82,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2016,9.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2017,9.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2018,9.85,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2019,9.54,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2020,6.12,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Lithuania,2021,6.48,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2003,6.12,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2004,5.95,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2005,6.01,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2006,5.91,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2007,5.96,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2008,6.03,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2009,6.09,b
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2010,5.84,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2011,5.98,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2012,5.97,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2013,5.94,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2014,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2015,5.87,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2016,5.95,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2017,5.73,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2018,5.78,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2019,5.56,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2020,4.41,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Luxembourg,2021,4.80,p
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1980,9.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1981,9.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1982,10.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1983,10.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1984,10.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1985,10.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1986,10.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1987,10.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1988,9.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1989,8.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1990,8.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1991,7.40,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1992,6.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1993,5.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1994,5.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1995,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1996,4.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1997,4.50,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1998,4.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,1999,4.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2000,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2001,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2002,4.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2003,4.80,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2004,5.10,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2005,5.30,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2006,5.60,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2007,6.00,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2008,6.20,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2009,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2010,5.90,
ESTAT:HLTH_HC_PHYS2(1.0),12/07/23 11:00:00,Annual,Number per inhabitant,Latvia,2011,6.30,
